order_id,customer_name,city,product_name,category,price,quantity,revenue,order_date
1872,Sneha,Mumbai,Phone,Electronics,29576,3,88728,18-12-2023
1873,Vikram,Mumbai,Keyboard,Accessories,1546,3,4638,07-06-2023
1874,Rahul,Bangalore,Keyboard,Accessories,1428,3,4284,16-09-2023
1875,Rohit,Chennai,Chair,Furniture,7959,3,23877,01-05-2023
1876,Kiran,Hyderabad,Mouse,Accessories,729,3,2187,30-05-2024
1877,Rahul,Bangalore,Monitor,Electronics,12213,1,12213,24-10-2023
1878,Rahul,Delhi,Laptop,Electronics,70313,3,210939,14-07-2023
1879,Kiran,Mumbai,Phone,Electronics,29669,2,59338,05-06-2024
1880,Kiran,Delhi,Table,Furniture,9910,3,29730,06-10-2023
1881,Sneha,Bangalore,Laptop,Electronics,69663,3,208989,12-08-2023
1882,Neha,Hyderabad,Mouse,Accessories,815,3,2445,21-06-2024
1883,Vikram,Chennai,Keyboard,Accessories,1303,3,3909,02-10-2023
1884,Rohit,Hyderabad,Headphones,Accessories,2729,1,2729,30-06-2024
1885,Sneha,Chennai,Laptop,Electronics,70154,1,70154,12-10-2023
1886,Arun,Chennai,Laptop,Electronics,70157,1,70157,04-08-2023
1887,Rohit,Hyderabad,Laptop,Electronics,70164,2,140328,13-01-2024
1888,Anita,Hyderabad,Monitor,Electronics,12239,1,12239,23-02-2024
1889,Neha,Chennai,Chair,Furniture,7558,3,22674,11-01-2023
1890,Anita,Bangalore,Monitor,Electronics,11680,2,23360,17-01-2023
1891,Rohit,Delhi,Phone,Electronics,30239,3,90717,27-01-2024
1892,Vikram,Delhi,Keyboard,Accessories,1836,2,3672,14-08-2023
1893,Anita,Chennai,Keyboard,Accessories,1595,3,4785,09-02-2024
1894,Arun,Mumbai,Keyboard,Accessories,1747,3,5241,20-03-2024
1895,Anita,Bangalore,Mouse,Accessories,395,2,790,05-07-2023
1896,Meera,Bangalore,Headphones,Accessories,2693,3,8079,17-05-2024
1897,Arun,Chennai,Laptop,Electronics,69817,1,69817,01-07-2023
1898,Kiran,Delhi,Keyboard,Accessories,1071,1,1071,15-03-2023
1899,Kiran,Bangalore,Mouse,Accessories,1230,3,3690,17-02-2024
1900,Priya,Delhi,Headphones,Accessories,3244,1,3244,13-04-2023
1901,Kiran,Mumbai,Laptop,Electronics,69612,1,69612,14-02-2023
1902,Arun,Bangalore,Phone,Electronics,29774,1,29774,14-01-2023
1903,Rahul,Hyderabad,Chair,Furniture,8373,3,25119,29-03-2023
1904,Sneha,Bangalore,Mouse,Accessories,1077,3,3231,30-03-2024
1905,Arun,Chennai,Chair,Furniture,7990,1,7990,07-09-2023
1906,Rahul,Delhi,Monitor,Electronics,12142,3,36426,07-05-2023
1907,Rahul,Hyderabad,Phone,Electronics,30057,2,60114,16-04-2023
1908,Rohit,Mumbai,Headphones,Accessories,2501,1,2501,25-01-2023
1909,Sneha,Mumbai,Table,Furniture,9650,2,19300,21-10-2023
1910,Sneha,Mumbai,Phone,Electronics,30003,1,30003,23-04-2023
1911,Sneha,Hyderabad,Monitor,Electronics,11865,1,11865,08-12-2023
1912,Priya,Chennai,Phone,Electronics,30417,1,30417,04-06-2023
1913,Arun,Mumbai,Chair,Furniture,8114,1,8114,11-03-2024
1914,Arun,Chennai,Monitor,Electronics,11856,1,11856,05-10-2023
1915,Meera,Chennai,Monitor,Electronics,12330,3,36990,20-03-2023
1916,Rahul,Bangalore,Headphones,Accessories,2827,1,2827,04-02-2024
1917,Meera,Mumbai,Phone,Electronics,29615,3,88845,13-03-2024
1918,Vikram,Bangalore,Phone,Electronics,29830,1,29830,06-07-2023
1919,Kiran,Chennai,Chair,Furniture,8006,2,16012,07-05-2024
1920,Kiran,Delhi,Chair,Furniture,7641,3,22923,09-09-2023
1921,Kiran,Mumbai,Mouse,Accessories,851,3,2553,19-05-2024
1922,Rohit,Delhi,Keyboard,Accessories,1393,1,1393,17-08-2024
1923,Kiran,Delhi,Keyboard,Accessories,1719,1,1719,29-08-2023
1924,Anita,Hyderabad,Keyboard,Accessories,1871,1,1871,07-01-2024
1925,Rohit,Mumbai,Headphones,Accessories,3443,1,3443,03-03-2023
1926,Anita,Chennai,Headphones,Accessories,2801,2,5602,28-05-2023
1927,Rohit,Mumbai,Keyboard,Accessories,1215,1,1215,27-02-2023
1928,Arun,Hyderabad,Headphones,Accessories,2886,3,8658,27-01-2023
1929,Kiran,Chennai,Laptop,Electronics,70218,1,70218,18-08-2024
1930,Priya,Mumbai,Headphones,Accessories,2530,1,2530,10-01-2024
1931,Arun,Hyderabad,Keyboard,Accessories,1078,1,1078,05-08-2024
1932,Kiran,Bangalore,Headphones,Accessories,2981,3,8943,24-05-2023
1933,Rohit,Chennai,Mouse,Accessories,721,3,2163,12-12-2023
1934,Meera,Hyderabad,Monitor,Electronics,11613,1,11613,03-03-2023
1935,Rahul,Delhi,Headphones,Accessories,3015,1,3015,12-01-2023
1936,Kiran,Mumbai,Mouse,Accessories,867,3,2601,22-09-2023
1937,Neha,Delhi,Monitor,Electronics,12226,1,12226,09-03-2024
1938,Arun,Chennai,Phone,Electronics,30034,2,60068,09-05-2023
1939,Sneha,Mumbai,Laptop,Electronics,69724,2,139448,08-07-2023
1940,Rohit,Delhi,Phone,Electronics,30336,3,91008,24-04-2024
1941,Meera,Chennai,Table,Furniture,10347,2,20694,18-06-2023
1942,Rahul,Chennai,Table,Furniture,9699,2,19398,22-04-2023
1943,Priya,Hyderabad,Chair,Furniture,8117,2,16234,29-01-2023
1944,Sneha,Chennai,Headphones,Accessories,3054,1,3054,08-03-2023
1945,Sneha,Delhi,Laptop,Electronics,70274,2,140548,12-07-2023
1946,Rohit,Bangalore,Laptop,Electronics,69746,2,139492,29-03-2023
1947,Neha,Delhi,Laptop,Electronics,70077,2,140154,16-02-2023
1948,Rahul,Chennai,Phone,Electronics,30466,2,60932,09-01-2023
1949,Anita,Chennai,Table,Furniture,10012,1,10012,19-11-2023
1950,Kiran,Chennai,Headphones,Accessories,3219,3,9657,10-04-2023
1951,Anita,Mumbai,Phone,Electronics,30014,1,30014,25-01-2023
1952,Neha,Mumbai,Mouse,Accessories,900,1,900,25-10-2023
1953,Arun,Bangalore,Mouse,Accessories,380,3,1140,06-04-2023
1954,Sneha,Bangalore,Headphones,Accessories,3287,3,9861,14-06-2023
1955,Rohit,Delhi,Chair,Furniture,7958,1,7958,14-12-2023
1956,Vikram,Chennai,Table,Furniture,9540,3,28620,01-02-2024
1957,Sneha,Bangalore,Phone,Electronics,30481,1,30481,03-08-2024
1958,Meera,Hyderabad,Laptop,Electronics,69646,2,139292,14-07-2024
1959,Priya,Mumbai,Phone,Electronics,29965,2,59930,23-06-2023
1960,Vikram,Bangalore,Phone,Electronics,29786,3,89358,08-01-2024
1961,Anita,Hyderabad,Phone,Electronics,29683,3,89049,16-04-2024
1962,Vikram,Mumbai,Monitor,Electronics,12281,2,24562,24-05-2023
1963,Priya,Delhi,Mouse,Accessories,340,2,680,21-10-2023
1964,Kiran,Mumbai,Headphones,Accessories,2951,2,5902,08-06-2024
1965,Neha,Chennai,Chair,Furniture,7585,3,22755,28-02-2024
1966,Rohit,Mumbai,Monitor,Electronics,12398,3,37194,13-02-2023
1967,Neha,Hyderabad,Keyboard,Accessories,1716,3,5148,09-01-2023
1968,Arun,Hyderabad,Monitor,Electronics,11884,1,11884,06-08-2024
1969,Kiran,Hyderabad,Keyboard,Accessories,1397,2,2794,06-04-2023
1970,Anita,Mumbai,Mouse,Accessories,957,3,2871,21-04-2024
1971,Priya,Hyderabad,Headphones,Accessories,3249,1,3249,11-02-2024
1972,Kiran,Bangalore,Table,Furniture,9836,1,9836,21-11-2023
1973,Anita,Delhi,Mouse,Accessories,517,3,1551,02-05-2024
1974,Priya,Chennai,Mouse,Accessories,339,3,1017,09-06-2023
1975,Meera,Bangalore,Keyboard,Accessories,1327,3,3981,02-02-2023
1976,Neha,Mumbai,Laptop,Electronics,70458,2,140916,16-03-2024
1977,Meera,Bangalore,Laptop,Electronics,69716,1,69716,09-03-2024
1978,Vikram,Chennai,Headphones,Accessories,2585,1,2585,12-03-2023
1979,Vikram,Mumbai,Phone,Electronics,29805,3,89415,07-04-2024
1980,Kiran,Delhi,Keyboard,Accessories,1685,2,3370,08-07-2023
1981,Rahul,Hyderabad,Table,Furniture,9850,2,19700,18-06-2023
1982,Sneha,Chennai,Table,Furniture,9993,2,19986,02-07-2024
1983,Arun,Mumbai,Chair,Furniture,8434,3,25302,07-08-2024
1984,Kiran,Hyderabad,Keyboard,Accessories,1079,3,3237,15-08-2024
1985,Neha,Bangalore,Chair,Furniture,8180,3,24540,21-11-2023
1986,Rahul,Bangalore,Mouse,Accessories,1256,1,1256,26-05-2024
1987,Anita,Hyderabad,Table,Furniture,9769,3,29307,04-01-2023
1988,Meera,Bangalore,Mouse,Accessories,954,3,2862,10-04-2023
1989,Rahul,Bangalore,Keyboard,Accessories,1430,3,4290,13-07-2024
1990,Arun,Delhi,Table,Furniture,9721,2,19442,03-08-2023
1991,Sneha,Delhi,Laptop,Electronics,69879,2,139758,17-01-2023
1992,Vikram,Chennai,Phone,Electronics,30216,2,60432,11-04-2024
1993,Kiran,Mumbai,Chair,Furniture,7860,3,23580,12-03-2024
1994,Rohit,Chennai,Phone,Electronics,30448,1,30448,14-04-2024
1995,Kiran,Chennai,Headphones,Accessories,3066,3,9198,16-06-2023
1996,Rohit,Mumbai,Table,Furniture,9791,3,29373,23-03-2024
1997,Vikram,Delhi,Phone,Electronics,29589,1,29589,02-04-2023
1998,Rahul,Delhi,Table,Furniture,9606,2,19212,11-07-2024
1999,Priya,Mumbai,Laptop,Electronics,70183,2,140366,06-03-2024
2000,Sneha,Bangalore,Mouse,Accessories,864,2,1728,28-04-2023
